id,评论人,评论人等级,评分,评论内容,评论时间
1206,亮剑,达人,6.0,这款茉莉花茶，茉莉花香中透出兰花香，滋味较浓，虽有苦涩，但回甘生津迅速，整体品质较好，而且具有一定的性价比，适合作为日常茶。,2015-08-22
1206,亮剑,达人,6.0,茉莉花香中透兰花香，滋味较浓，虽然有苦涩但化得快，回甘生津也迅速。整体品质较好，而且具有一定的性价比，适合作为日常茶。,2015-08-19
1206,小闻,,8.6,香气持久苦化开快滋味醇厚,2017-05-26
1206,无业良民,,8.0,香气浓郁，茶汤金黄喜人，三泡后出水味。一款不错的花茶。,2015-12-13
1206,漫天飞的大象,,8.0,很是不错，花香幽静，冲泡悠长，汤色略重。,2015-12-12
1206,漫天飞的大象,,7.6,香气扑鼻，汤色淡雅，初泡较浓，三泡后较适宜。,2015-11-24
1206,百合樱,,8.0,很不错的花茶，茶香花香和谐。,2015-08-22
1206,亮剑,,8.0,滋味较浓，回甘生津，品质较好，适合作为日常茶。,2015-08-18
1206,茶悟清心,,8.3,干茶紧细，花干洁白，色泽绿润微卷，香气鲜灵持久，茉莉花香浓郁，汤色黄亮，滋味醇爽，叶底绿黄，柔嫩。,2015-08-18
2231,姚松涛,专家,9.2,干茶灰褐紧实较整。汤色棕褐，清澈，较明亮。香气较高锐。滋味尙浓醇。叶底深褐，尙软，尚匀。,2016-11-14
2231,青衫k,达人,8.4,汤色褐红，香气焙火香馥郁，滋味平和较润，微酸，回甘较快，,2018-10-21
2231,德高茶厚,达人,8.0,这是一款大红袍，其焙火过高，覆盖了茶汤的香气和滋味，但耐泡。后来开泡:汤逐渐红橙明亮，香馥郁持久，果香出现，甘甜上升，回甘生津。这款茶若性价比高的话，那是初饮岩茶者首选。,2016-07-03
2231,h2016,,8.8,果香，汤色由褐红逐渐向红橙转变，明亮，滋味平和较润，酸味较显，尾水期甘甜上升，回甘生津较久。,2017-02-24
2231,冬季恋歌,,8.5,滋味平和较润，酸味较显，尾水期甘甜上升，回甘生津较久。,2016-11-14
2231,弯弯月,,8.0,汤色由褐红逐渐向红橙转变，明亮，滋味平和较润，酸味较显，尾水期甘甜上升，回甘生津较久。,2016-08-01
2231,菲你不可,,8.0,滋味平和，有回甘。,2016-07-18
2231,茶道风,,7.2,汤色红褐，滋味平和较润，回甘生津持久，对于初饮岩茶者较适合。,2016-07-06
952,金寿珍,专家,8.6,干茶：色红褐稍、略有毫、有梗、略碎；汤色：橙黄；气味：尚纯；滋味：尚浓醇；叶底：红棕、有茎梗、欠匀；这款茶优点不明显，缺点是原料嫩度不够。总体上来说这款茶饼品质一般。,2014-10-16
952,青衫k,达人,8.0,汤色金黄至深黄，较明亮，香气开始有发酵的味道，后面比较鲜爽纯正，茶汤内质丰富，入口柔和顺滑，回甘速度快。,2016-07-09
952,花开半夏,达人,8.6,"匀整度较差，内质丰富口感方面确实不错。",2014-10-17
952,小闻,,8.0,外形一般内质不错口感协调性好滋味醇厚,2017-05-21
952,弯弯月,,8.0,汤色深黄尚明亮，香气较低，茶汤入口清甜、柔滑，比较耐泡。,2017-03-07
952,妞妞妈妈,,6.8,听同学说白茶很好，本想着换个茶样喝喝，看了好多评语……觉得还是要自己亲自品尝，详细自己的品味。,2016-06-26
952,田青青,,8.8,用冰泉水炭火煮后，香味舒服，茶汤内质丰富醇厚，入口柔和顺滑，回甘速度快。,2016-01-11
952,寒露月光白,,8.0,一直还是多喜欢白茶的，从12年把白茶的各个品类都喝了一遍之后，从阳光的味道喝到青草香，白茶工艺和质量还是没有以前的好。这款老寿眉还是不错的，特别是夏天的时候，抓一把随手放在大的玻璃杯里一放，闷久点也没有关系，还是很好喝。有的时候开会忘记了，浓的程度也是可以接受的。,2015-11-14
952,国石,,9.9,入口柔和顺滑，回甘速度快，比较耐冲泡,2015-11-12
952,铁哥,,8.0,福鼎白茶老寿昼眉第一次品尝感觉很好,2015-10-31
952,铁哥,,8.0,第一次品尝到了.福鼎白茶老寿眉.感觉色.汤.味都很好。,2015-10-29
952,chacha,,8.0,香气不错，汤色也很美,2015-10-24
952,？？？,,8.0,干茶外形色红褐、有毫～ 有少梗，汤色橙黄、亮， 气味纯和，滋味浓醇～ 总的来说是一款不错的茶～,2015-10-12
952,茶思,,9.1,干茶叶张较粗大，破张较多，汤色深黄，较明亮，香气鲜爽纯正，茶汤内质丰富，入口和顺，比较耐冲泡。这款茶不错！很值得品尝,2015-10-10
952,亮剑,,6.0,色泽黄褐，长梗较多，匀整度较差，汤色金黄至深黄，较明亮，香气开始有发酵的味道，后面比较鲜爽纯正，茶汤内质丰富，入口柔和顺滑，回甘速度快，比较耐冲泡，叶底长梗较多，叶质欠柔软，匀整度较差。,2015-10-10
952,1993,,8.0,汤色亮丽，茶味香醇，回甘不错且耐泡程度好。,2015-10-08
952,茶悟清心,,7.4,干茶叶张粗大，黄褐有梗，汤色金黄明亮，香气鲜爽纯正，茶汤柔和顺滑，回甘速度快，耐冲泡，叶底匀整度较差,2015-08-22
952,yiyanhegang,,9.9,香气浓郁，口感润滑，层次感丰富，性价比超高，推荐,2015-08-12
952,随雨云轩,,8.8,干茶色泽光润，略带亳，汤色橙黄，滋味甘甜，日晒味足，,2015-05-27
952,随雨云轩,,8.8,干茶色泽光润，略带亳，汤色橙黄，滋味甘甜，日晒味足，,2015-05-27
952,成与帆,,8.0,茶香浓郁，汤色透明，沁人心脾的感觉，感觉十年的就不错,2015-05-23
952,蛤蟆大侠7,,8.0,口粮茶，滋味鲜爽,2015-05-19
952,吾心茶所,,8.0,茶质丰富，入口顺滑，香气不足，但耐泡，十泡之后用铁壶煮喝，汤色红浓，药香显，常用以下火去燥,2015-05-07
952,看山成画看水成诗,,7.1,同意该茶评，泡三四道后，煮着喝口感不错。,2015-02-19
952,sheltty1215,,8.2,干茶：松散，一芽三、四叶，多梗，色泽黄褐。 香气：清甜花果香，带酵气，香气尚纯正。汤色：金黄尚明亮。滋味：清甜爽尚醇，带花香。叶低：叶质尚柔软，泛红多梗，叶张较粗大。,2014-11-25
952,薄荷香,,8.1,内质丰富,2014-11-03
4024,姚松涛,专家,8.9,	干茶青褐间银灰，紧实，平滑，较油润，较匀。汤色金黄，清澈，明亮。香气有异杂。滋味醇和，有烟气。叶底嫩绿间深绿，较软亮，较匀。,2018-01-09
4024,青衫k,达人,8.4,汤色橙黄明亮，香气清香，滋味醇厚。,2018-07-06
4024,牛栏坑小姐,达人,8.5,干嗅茶香怡人，热嗅略有陈香，清香依然清晰，有蜜甜香，滋味清醇，口感欠浓，入口甘甜；汤色橙黄，较明亮；叶底较软亮，有红梗。,2018-01-03
4024,二郎神,,9.0,汤色橙黄，较明亮。陈香隐现,2018-09-24
4024,run_fast,,10.0,香气浓郁，汤色金黄，不可多得的口粮茶,2018-09-11
4024,glm,,6.4,汤色清澈红亮，滋味醇厚烟气显，耐泡度较差。,2018-08-27
4024,cerfiro,,8.0,干茶细嫩显褐，冲泡后汤色橙红明亮，烟味显，滋味浓强稍涩，叶底细碎。,2018-08-12
4024,balabala,,8.8,清香纯正，蜜香丝丝缕缕。滋味醇和欠浓，入口甜爽，,2018-01-03
1454,房婉萍,专家,8.0,干茶色泽乌尚润，尚壮实。汤色红，较亮，甜香，稍带花香，略带熟味，滋味醇和。叶底匀整，红尚软，亮。没有特别突出的特点，但整体表现平稳。属于正统滇红的工艺带来的经典滋味。,2015-11-24
1454,花香花香,达人,8.0,这款茶干茶茶条较匀整，碎片较少，有叶梗，出汤后可观察其汤色鲜艳，透亮，多泡后茶色不改；美中不足的是茶香但不纯，有一些青苦味，四五泡便有水味了。总体讲滋味还是鲜爽的。,2015-11-12
1454,噗噗直升机,,8.0,汤色红艳明亮，香气甜香，滋味浓较爽。,2017-09-28
1454,闻子,,8.0,料老香气持久饱满丰富滋味醇厚,2017-06-26
1454,兰衫k,,8.4,汤色橙红明亮，稍浓。甜香略显青气，入口滋味不浓，口中有青涩感。,2017-05-31
1454,小闻,,8.0,料老品质正常略涩。,2017-04-23
1454,物是人非梅花笑,,10.0,很喜欢这种口感,2017-03-27
1454,pbreezetam,,8.0,汤色橙红，明亮，气味甜香，略显青气，入口鲜爽，带青涩感！,2016-10-17
1454,兰衫k,,8.0,汤色红艳明亮，滋味浓较爽。,2016-07-18
1454,鲤鱼分之小猫,,8.0,干茶茶形匀整，略有金毫，有青气，入口滋味尚可，可能是冲泡时间的问题，我竟闻到了奶香味？ 主要是清甜鲜爽，比较传统，并没有太多特色，滇红味道，整体来说还是不错的。,2016-01-14
1454,潮汕小茶人,,8.0,干茶色泽乌尚，稍壮实。汤色橙红，尚明亮，甜香带花香，滋味醇和，较鲜爽，略有青味。。叶底匀整，色泽为红尚软，亮。没有特别突出的特点,2015-12-26
1454,铁哥,,8.3,今天收到茶了。茶汤颜色尚可。,2015-12-15
1454,思静,,8.0,淡淡茶香，带点土青味，口感清新好饮,2015-12-10
1454,徐给给,,8.0,口感不太好，滋味不醇和，但汤色红艳。干茶香气挺好闻带有话梅味！,2015-12-09
1454,清河yc,,8.0,茶叶粗老，滋味里面带粗气；,2015-11-23
1454,青如天,,8.0,干茶条索紧实有金豪，汤色红亮，但香味不是很纯，好像有点青涩的气味。不过喝起来很好~,2015-11-11
4014,姚松涛,专家,9.1,	干茶青褐间深绿，紧实，平滑，尙油润，较匀。汤色深金黄，清澈，明亮。香气有异杂。滋味醇平。叶底深绿，较软亮，较匀。存放问题，不单单是广州仓的仓味，还有杂气，主要浮在表面。,2018-01-09
4014,青衫k,达人,8.4,汤色金黄，较清澈明亮。香气纯正清平，入口较顺滑，回甘微弱。,2018-07-06
4014,大包子,达人,8.5,这是一款转化中的、表现一般的常规茶，香气表现要好于茶汤表现。干茶沱形规整，条索深褐绿，尚油润，紧压适中，匀整度一般，有梗、朴,2018-01-03
4014,糖果树下,,10.0,口感一般，只能做口粮茶,2018-10-31
4014,felixsheng,,8.6,第一次喝坨茶，和之前喝的熟普稍微有点区别，但也很好喝，价格不贵适合存茶。,2018-09-05
4014,糖果树下,,10.0,好茶，茶汤清亮，味道醇厚,2018-08-25
4014,镜水涤生,,7.2,甲沱很好喝啊,2018-08-21
4014,海盘竹舍,,10.0,不错的好茶,2018-07-16
4014,蓝天白云asd,,9.8,干茶略碎 汤色橙黄明亮 香气挺足 有下关典型的烟香 无苦无涩 生津回甘明显 叶底留香 很好的口粮,2018-06-19
4014,半碗茶,,8.9,清香尚高，梅子香显。杯底香较明显，蜜甜香较浓；茶汤入口微苦，能化开，汤体醇厚。,2018-01-03
2224,姚松涛,专家,9.0,干茶深褐，较紧，直条略弯，较破碎。汤色棕褐，较明亮，清澈。香气火香、陈韵显，较持久。滋味较浓醇，较酸。叶底黑褐较硬，破碎。,2016-11-14
2224,青衫k,达人,8.4,汤色深红，偏暗，香气焙火香果香明显，滋味平和。,2018-10-16
2224,德高茶厚,达人,8.0,一款陈年大红袍。外形乌黑油亮带红，焙火香明显略过头，有果香，滋味顺畅甜和，略显酸味，美中不足。,2016-07-06
2224,兔猴子,,8.8,干茶黑亮，汤色清，有酸味,2017-06-08
2224,兔猴子,,7.2,不错的口粮茶,2017-05-15
2224,不二,,8.4,不错的一款岩茶，果香明显，岩韵十足，看价格也是可以做口粮的,2017-03-04
2224,古道东风,,9.2,汤色红亮，香气馥郁。口感很好,2017-01-18
2224,小茶盘,,8.5,滋味平和，酸味显。,2016-11-14
2224,噗噗直升机,,8.0,滋味顺畅甜和，略显酸味,2016-10-03
2224,噗噗直升机,,8.0,汤色深红，偏暗，焙火香、果香明显，滋味平和,2016-09-06
2224,菲你不可,,8.0,有果香，滋味平和。,2016-07-19
2224,252382,,8.0,干茶条索紧结，乌黑带红，茶汤滋味平和，带有果香，是一款不错的陈年武夷岩茶。,2016-07-07
3760,郭桂义,专家,8.8,	外形条形紧结，有老梗；色泽棕褐。汤色橙红尚亮。香气沉香略带霉气。滋味醇和。叶底红褐。,2017-12-20
3760,青衫k,达人,8.8,汤色红亮，香气糯甜香较明显，滋味甜柔顺滑。,2018-09-19
3760,赌书泼得消茶香,达人,8.2,汤色橙黄明亮。香气纯净，带甜香，滋味甜爽略淡。,2017-11-27
3760,最爱红茶,达人,8.5,干茶红褐色，面茶是细嫩芽头为主，里茶比较粗老，有粗老梗与叶片。叶底茶叶红褐偏黑，茶叶没有弹性，有明显老梗，匀整度略差,2017-10-31
3760,茶友_136780280,,8.2,我一直比较喜欢熟普，这款茶干茶油量亮，汤色较纯，糯米香清晰可闻,2018-06-18
3760,韵韵韵,,6.0,熟普不错，汤如红酒,2018-06-09
3760,高山,,8.0,这款熟茶 茶汤厚度偏薄，但甜润顺滑，汤中的糯甜香和枣甜香较清晰，微涩一直都有，不过能快速化开。口腔清凉感舒服，回甘生津持续。,2018-05-19
3760,茶友_135299734,,8.8,甜润顺滑，汤中的糯甜香和枣甜香较清晰，微涩一直都有，不过能快速化开。口腔清凉感舒服，回甘生津持续。,2018-05-17
3760,茶友1350061,,8.3,汤色呈酒红色，清透。滋味饱满厚重，有糯甜香，无苦无堆味，涩轻微。非常耐泡，投茶量14克，五人品饮，二十多泡基本没出水味。,2018-05-16
3760,s憨笑,,9.2,汤色红如酒茶味甜如蜜气味正好茶,2018-05-16
3760,我喜欢我喜欢,,8.0,汤色橙黄明亮，香气纯净，滋味醇和，回甘生津，总体来说，还不错的一款茶！,2018-05-16
3760,雷阵雨,,8.2,汤色橙红明亮。香气纯净，带甜香，滋味醇厚。,2018-05-16
3760,恕飞翔空中,,8.5,有渥堆味，厚度及爽滑度还行，有香气有回酣，茶底干净。总体不错,2018-05-15
3760,yyf030629,,9.0,干闻糯香明显，汤色红透亮，入口醇和。,2018-05-14
3760,小茶盘,,8.4,茶汤甜柔顺滑，香气比较低浅，带有糯甜感，微苦化开快，回甘生津较好，清凉感明显。喉咙略有短暂发干。,2017-11-27
3760,最美年少,,8.5,这款熟茶存放干净，口感舒适度好。 茶汤厚度偏薄，但甜润顺滑，汤中的糯甜香和枣甜香较清晰，微涩一直都有，不过能快速化开。,2017-10-31
4016,周炎花,专家,8.8,	这款调味红茶包装规范；香气显柑桔味，清爽持久；滋味浓，微苦涩，有柑味；汤色红亮；滤纸薄而均匀，过滤性好，无破损。总体上来说这款茶为典型的调味袋泡红茶。,2018-01-09
4016,墨上抹,达人,8.5,一款香气独特，滋味甜顺的袋泡红茶。 茶叶冲泡出水，香甜，并伴有明显较为刺激的佛手柑的香气，茶汤有厚度，滋味甜顺,2018-01-03
4016,kazu,,10.0,不错的口凉茶香气很喜欢 茶汤清澈,2018-08-01
4016,leven,,8.0,有明星的佛手柑香气,2018-07-31
4016,六月的雪,,8.2,这款红茶适口，汤水较活，口感不错呦,2018-07-15
4016,sasa180,,10.0,很好的红茶，做奶茶很合适的，满意,2018-07-13
4016,六月的雪,,8.0,汤比较活，没有腻口感，有点橘子花香，昆仑雪菊类似不错,2018-07-09
4016,lier0808,,8.0,纸袋包装；汤色橙红，尚明亮；香气佛手柑香，微甜香；滋味带甜，顺口，稍涩，有回甘；叶底略碎，红褐。,2018-06-23
4016,joyjoyjoy,,8.8,典型的伯爵红茶，佛手柑味道明显、香气和滋味较为悦人，是一款合格的袋泡伯爵红茶,2018-06-21
4016,六月的雪,,8.0,这款茶红茶不腻口，药香独特红茶香气，不错,2018-06-19
4016,知慧,,8.4,茶叶冲泡出水，香甜，茶汤有厚度，滋味甜顺,2018-06-17
4016,东方飞鹰,,8.4,茶汤明亮，略有香甜，口感不错，好茶,2018-06-13
4016,wongtzeyuk,,8.1,滋味甜爽，但整体厚度薄，味寡淡，汤中香气不明显，以甜果香为主，微带有陈味,2018-06-11
4016,嘎哈去,,8.0,茶汤明亮，香气略淡，但有回甘,2018-06-06
4016,天真无邪大果果,,7.8,颜色很好，浓淡适宜，香气纯，稍微有点涩感。冲泡几次后香味也很足，是上品推荐！,2018-05-28
4016,茶冰,,5.8,在公司，没有盖碗，随意一泡！香气有些刺鼻，少了些自然的味道！汤色澄亮，滋味醇厚，细品有酸味，适中！,2018-05-23
4016,易北茗茶,,8.2,整体香气浓郁，带有佛手香气的传统伯爵红茶,2018-05-22
4016,虚渊玄,,7.4,干茶香气极好，有淡淡柠檬味，泡后香气有些刺鼻，口感一般。,2018-05-22
4016,徐往jajja,,8.8,很不错的进口茶，极具异域风情,2018-05-19
4016,双喜,,10.0,好喝，真的好。,2018-05-18
4016,青青河边草,,8.6,独立密封包装的小茶包。茶袋打开清香味道。茶汤红亮。柑橘清香，红茶甜香。入口微苦涩，茶汤浓，甘醇，回甘生津。挺喜欢的一款调味红茶包。,2018-05-18
4016,双喜,,10.0,满分……太好了……,2018-05-17
4016,富贵abc,,8.2,加入一些牛奶还是很好喝的  口感由咸再到甜,2018-05-16
4016,爱喝茶的上班族z,,7.2,香气独特，滋味甜顺，但是有明显较为刺激的佛手柑的香气，个人不太喜欢。,2018-05-15
4016,徐往jajja,,9.2,香气袭人，滋味香浓,2018-05-15
4016,馨艺斋,,6.4,茶叶冲泡出水，香甜，并伴有明显较为刺激的佛手柑的香气，茶汤有厚度，滋味甜顺，带有的苦味残留于齿间,2018-05-15
4016,风起天阑,,8.4,滋味带甜，顺滑稍微赦感，化开快两峽留有苦味，生津持续有回甘。,2018-05-14
4016,风起天阑,,8.6,总体来说还是很不错的茶,2018-05-14
4016,双喜,,10.0,满分……很好……哈哈……,2018-05-14
4016,7777777_,,7.6,作为一个茶小白，从普通人的角度来说一下。首先，最让人满意的是香味，一股红茶的香味，很好闻。但是喝起来有点苦，不是很喜欢这种。,2018-05-14
4016,tomato2,,8.6,滋味带甜，顺口，稍有涩感，化开快,2018-05-10
4016,angeles,,8.7,滋味带甜，顺口，稍有涩感，化开快，饮后两颊留有苦味，生津持续，有回甘。,2018-01-03
1713,金寿珍,专家,9.0,这款茶优点是原料嫩，干茶条索细紧，色墨绿，汤色黄绿较亮，香气和滋味都比较爽，叶底也比较好：无明显缺点。总体上说这款茶品质比较好，信阳毛尖茶的品质特征明显，是一款品质较高的特级信阳毛尖茶。,2015-12-04
1713,marko,达人,7.5,缺点：叶片粗老，散碎。优点：滋味醇厚，入口生津，耐泡度尚可。不懂如何品尝内质，只是纯粹从口味上来说，是还不错的一款茶。适合作为劳动茶，大口大口地闷；反之，若是一丝一丝地品，那便缺憾多多了。,2016-03-29
1713,清风,达人,8.5,这款有机绿茶干茶，紧实卷曲带有光泽。茶汤颜色黄绿明亮，略有杂质。这款茶的内质丰富，香气清香高扬，略带甜味。茶汤入口浓厚甘爽，生津。茶叶耐泡度尚可，叶底翠绿，柔软，但欠匀整。总体来说是款不错的绿茶。,2015-11-24
1713,茶悟清心,,8.0,用料较粗，但口感还不错的茶。,2016-08-21
1713,我是我是我,,9.9,就原材料来说，恩施富硒，作为云贵高原最东北，恩施又是北纬30度线上。这样的优势其实不用我细说，了解地理的人基本都能知道。恩施不太出名，所以现在茶的名气还不够大，大了假货也多，所以现在喝恩施的茶其实正逢其时,2016-05-03
1713,learn,,8.0,喝起来比较爽口，夏天喝应该很清凉。,2016-04-11
1713,乾坤君,,8.0,味道醇厚，茶色清亮通透，回味绵长！！八分！,2016-03-25
1713,本人就是蜘蛛姐,,8.0,没喝过,2016-03-21
1713,六六三十六,,8.0,喝茶，寂静中，品。。。。。。,2016-03-20
1713,是糊涂虫,,8.0,香气浓郁，,2016-03-19
1713,若火的冰,,8.0,口感不错。。,2016-03-17
1713,葡萄树下,,8.4,茶汤不是特别清澈，香气很浓郁，有种像甘蔗的那种甜香。,2015-11-25
2993,姚松涛,专家,9.4,干茶墨绿间银白、较肥壮、较紧实、较油润、较匀；汤色黄棕、清澈、明亮；香气花蜜香浓郁、尚持久；滋味较醇厚、略甘鲜；叶底灰绿、较肥壮、较软亮、匀整。,2017-01-05
2993,青衫k,达人,8.0,汤色黄绿油亮，香气花香浓郁，滋味醇和顺爽，涩感明显，生津明显，回味带甜,2017-09-26
2993,青衫k,达人,8.0,汤色黄绿油亮，清香清雅浓郁，带有蜜香，滋味平和顺爽，汤感较厚，有生津。,2017-09-07
2993,青衫k,达人,8.4,汤色黄绿油亮，香气清香纯正浓郁，带蜜香。,2017-08-29
2993,青衫k,达人,8.0,汤色黄绿油亮，清香纯正，香气中带有花香，滋味醇和顺爽，涩感明显，两颊生津明显，回味带甜,2017-08-10
2993,青衫k,达人,8.0,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味醇和纯爽。,2017-08-04
2993,青衫k,达人,8.0,汤色黄绿油亮，清香纯正，香气中带有花香，滋味醇和顺爽，涩感明显，舌面的涩感化开慢，两颊生津明显，回味带甜，杯底有蜜甜香。,2017-07-26
2993,青衫k,达人,8.0,汤色黄绿，有花香蜜香且浓郁，滋味顺滑，有回甘生津。,2017-07-19
2993,青衫k,达人,8.4,汤色黄绿油亮，清香纯，香气中带有花香，滋味醇和顺爽，涩感明显，舌面的涩感化开慢，两颊生津明显。,2017-07-13
2993,青衫k,达人,8.0,汤色黄绿，有花香蜜香且浓郁，滋味顺滑，有些许涩感但回甘生津快,2017-07-06
2993,青衫k,达人,8.0,花香蜜香且浓郁，滋味顺滑,2017-06-27
2993,青衫k,达人,8.0,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味平和尚顺爽，略有回甘生津,2017-06-23
2993,青衫k,达人,8.0,汤色黄绿，有花香蜜香且浓郁，滋味顺滑,2017-06-18
2993,青衫k,达人,8.0,汤呈黄棕色、清澈、而明亮。香气花蜜香较浓郁。滋味醇厚而甘甜鲜美。,2017-06-15
2993,青衫k,达人,8.8,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味平和尚顺爽，略有回甘生津，回味略甜。,2017-06-10
2993,青衫k,达人,8.0,茶汤通黄透亮，香气花蜜香浓郁，入口滋味醇厚。,2017-06-06
2993,青衫k,达人,8.0,汤色澄黄明亮，花蜜香浓郁持久，口感醇厚,2017-06-01
2993,青衫k,达人,8.0,汤色黄亮，蜜香浓郁，滋味鲜美,2017-05-29
2993,青衫k,达人,8.8,汤色黄棕、清澈明亮，香气花蜜香浓郁、尚持久，滋味较醇厚、略甘鲜。,2017-05-23
2993,青衫k,达人,8.0,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味平和尚顺爽，略有回甘生津，回味略甜。,2017-05-20
2993,德高茶厚,达人,8.6,汤呈黄棕色、清澈、而明亮。香气花蜜香较浓郁。滋味醇厚而甘甜鲜美。,2017-05-14
2993,我叫茶小乖,达人,8.6,甜爽顺滑，喝起来很舒服，茶色也很漂亮。,2017-01-04
2993,剑膽琴心,,9.2,茶香浓郁，蜜香，茶香气高扬,2017-10-31
2993,秋之风,,8.4,头一回喝白茶散茶，汤色和滋味确实有点淡，或许是投茶不够，感觉还不错,2017-09-22
2993,秋之风,,8.0,头一回喝白茶散茶，汤色和滋味确实有点淡，或许是投茶不够，感觉还不错,2017-09-22
2993,卖艺的老青年,,8.5,香气持久饱满丰富滋味顺滑整体协调,2017-07-28
2993,paradise158,,9.2,香气浓郁，汤色黄绿油亮，清香纯正浓郁，带蜜香，叶片尚肥厚。,2017-07-27
2993,弯弯月,,8.0,汤色黄绿，有花香蜜香且浓郁，滋味顺滑，有些许涩感，回甘生津快,2017-07-13
2993,卖艺的老青年,,8.5,香气纯正持久协调滋味醇厚耐泡度不错,2017-07-10
2993,冰雨儿,,8.0,汤色黄绿油亮，清香纯，香气中带有花香，滋味醇和顺爽，涩感明显，舌面的涩感化开慢，两颊生津明显，回味带甜，杯底有蜜甜香。,2017-07-10
2993,战无不败,,8.4,香气比较饱满，滋味还算顺滑，不过特点也不算很明显，总体比较平淡,2017-07-02
2993,雷阵雨,,8.0,汤色黄绿，有花香蜜香且浓郁，滋味顺滑,2017-06-27
2993,卖艺的老青年,,8.6,花香浓郁丰富滋味鲜爽回甘不错,2017-06-18
2993,两两,,9.2,汤色黄绿，有花香蜜香且浓郁，滋味顺滑，有些许涩感但回甘生津快，并有甜味持续，冷杯挂香久。,2017-06-15
2993,诗小雨,,8.0,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味平和尚顺爽，略有回甘生津，回味略甜。,2017-06-15
2993,雷阵雨,,8.0,汤色黄绿油亮，清香纯正浓郁，带蜜香，滋味平和尚顺爽，略有回甘生津，回味略甜。,2017-06-10
2993,噗噗直升机,,8.0,汤色澄黄明亮，花蜜香浓郁持久，口感醇厚,2017-06-10
2993,卖艺的老青年,,8.6,花香浓郁丰富滋味醇厚苦化开快持久协调,2017-06-08
2993,噗噗直升机,,8.4,茶汤通黄透亮，香气花蜜香浓郁，入口滋味醇厚。,2017-06-08
2993,兰衫k,,8.0,汤色黄亮，蜜香浓郁，滋味鲜美,2017-06-06
2993,yanzier,,8.8,汤色澄黄明亮，花蜜香浓郁持久，回甘生津好,2017-06-06
2993,李羊力,,8.2,闻干茶有淡淡的香味，汤色通透明亮，回甘好，叶底干净，是款不错的茶！,2017-05-30
2993,yanzier,,9.2,汤色澄亮，蜜香浓郁持久，口感醇厚。,2017-05-29
2993,大漠孤烟A,,9.2,非常喜欢的一款古树，果蜜香大于花香，汤色似浅暖蜜，汤感顺滑圆润，小涩稍显无苦，8秒出汤，非常耐泡不掉香。妙妙妙,2017-05-28
2993,墨者睿智,,8.4,勐库古树普洱生茶，味道略微苦，茶汤通黄透亮，出汤要快，入口滋味醇厚，挺好一款茶,2017-05-27
2993,卖艺的老青年,,8.5,花蜜香明显丰富滋味醇厚品质不错,2017-05-27
2993,yanzier,,8.8,汤色澄黄明亮，花蜜香浓郁持久，口感醇厚。,2017-05-26
2993,若干胜负师,,9.1,这款茶外观颜色还是可以的，用飘逸杯拿了其中一块泡了点尝，茶汤看着很好，好像也没有苦涩的感觉，我到感觉还有些淡，口感稍会回甜，我想是不是需要存放个年把两几年再拿出来喝口感会更好些！,2017-05-25
2993,坝坝茶,,8.0,茶已收到，应该是物流信息填错了,2017-05-23
2993,卖艺的老青年,,8.5,香气丰富滋味醇厚耐泡度好苦化开好。,2017-05-23
2993,秋之风,,10.0,还真挺好的，梗稍多,2017-05-23
2993,一叶沉浮,,6.4,干茶显毫但茶撬的过于碎导致茶汤清澈度不是更好。茶汤黄绿浓郁，蜜香，回甘不是跟强烈，喉甜，尾水苦涩略显。叶底茶碎叶片不完整但整提油润还是看的出来。,2017-05-22
2993,坝坝茶,,8.0,我在四川，怎么寄到广西了，还签收了 也不知道该找谁，只能发这了,2017-05-22
2993,茗者,,4.7,干茶细碎，有花香，汤色橙黄尚透，香气尚可，入口苦涩重，化得也慢，叶底较碎。,2017-05-22
2993,yanzier,,8.8,汤色黄亮，蜜香浓郁，滋味鲜美,2017-05-22
2993,孙大剩,,8.5,香气持久协调，回甘生津持久,2017-05-15
2993,卖艺的老青年,,8.6,花蜜香诱人，苦化开回甘快,2017-05-15
2993,诚康,,10.0,一款性价比不错的茶,2017-05-14
2993,卖艺的老青年,,8.0,:滋味不错。性价比高。,2017-04-06
2993,春月愁情,,8.6,入口顺滑，茶感较甜，虽然夹带着些苦涩，但是很快就会回甘，生津止渴必备。,2017-01-04
2226,姚松涛,专家,8.6,	表现均一般，香气不佳。 ,2016-11-14
2226,青衫k,达人,8.0,汤色橙红明亮，火功香浓烈，伴有陈香，滋味醇和，略带甘甜，有回甘。,2016-07-17
2226,德高茶厚,达人,8.0,高火功岩茶。 香浓烈，汤醇厚，味较重的岩茶老茶客的首选。，但是对于刚接触岩茶的人不予推荐。,2016-07-04
2226,兰衫k,,8.0,汤色橙红明亮，火功香浓烈，伴有陈香，滋味醇和，略带甘甜，有回甘。,2016-07-21
2226,菲你不可,,8.0,口感醇厚，浓郁。,2016-07-18
2226,茶道风,,8.0,茶汤醇厚，回甘生津，火功香浓烈，伴有桂皮的辛辣气息，是一款高火功岩茶。,2016-07-06
